longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value
-119.08384124883167,34.576828885112135,39.31008043822933,35565.33870175252,2877.310171217367,28374.492911104702,1485.530424417645,14.188598535073448,INLAND,230959.0197629944
-119.26528229219434,36.62622956739316,4.621390891196029,23153.112566968597,315.3092591060269,33193.0892389538,3871.7806296754366,6.246020306129658,<1H OCEAN,339752.27379794454
-122.26798130089985,40.682725054083804,5.089180718177076,25296.38819048684,5333.348811537306,3199.1267244714963,3906.1794995660484,10.561018463761721,NEAR OCEAN,297775.9840933146
-119.66148350762028,39.27169069766308,19.093335883635195,6260.755686712016,5371.388930365264,5653.184668094137,4947.277901729775,7.59517983838926,NEAR OCEAN,162761.70946738677
-120.01495265602627,39.42706521199981,49.028011292565175,18957.900962203876,3822.415011829155,33626.238358089126,2506.833693270882,7.932355130901069,INLAND,228978.03903022507
-117.84149901947784,36.254933344480754,35.09720498286862,28656.451684100044,2295.8156752105933,18815.2924069812,439.4374610658753,4.382727561759704,<1H OCEAN,242651.10638625876
-117.64906349132356,35.45934992546963,35.6121677903008,10839.166047257984,5198.792085533146,499.8396166069144,1642.7246431438246,7.096786264208996,NEAR OCEAN,446111.59751400363
-123.54695990227955,35.710387629846025,19.457919532731115,8091.762712620348,3605.910974099598,9019.34706072723,5880.052773717704,7.3263824566842555,NEAR OCEAN,482406.8693580318
-120.25387385373529,41.87649563736058,31.27670035163546,12554.444675360173,5368.734073266555,15749.67876838728,3577.95519282098,10.746316565359542,ISLAND,451850.61307842366
-117.74140084285764,32.40109191412483,1.5166903854149123,9661.542118457352,4104.850692997051,24252.733159133797,4258.712771721321,14.13927998819865,NEAR BAY,373630.11082339083
-118.96863741419912,40.670314961224484,33.44089836688665,8598.075656181762,5098.851170409969,25661.413753653575,45.1396199228618,5.275158523496312,NEAR OCEAN,313246.73012261983
-115.43510158811678,37.786754085723935,47.57763432638807,16995.184013037742,3891.060892922222,34839.766687852185,3109.7161873629425,1.1119067944288274,<1H OCEAN,360167.73595967976
-117.41306368381055,36.386154191895905,32.24124688558578,36313.724878313595,2692.502802333615,10065.029444833415,226.13441653328692,7.696279319759276,INLAND,472599.14932971005
-122.3706557291857,39.252576604151365,45.5586282667836,20283.371750255254,6226.690143659968,18839.088905091026,3415.8120423365963,8.394689316162944,ISLAND,162499.43085072428
-123.29431252599571,36.86668941424703,37.922625828770784,7518.439391851291,3517.698747887612,18667.724204442595,5524.704326966816,2.942387991412771,<1H OCEAN,290804.2284530322
-117.57580721793684,40.73423238081661,7.148479236588202,3080.7128318962014,3933.476780994959,14199.36714487497,5810.546363871947,11.526736791002968,ISLAND,360323.60855018353
-123.73488689458378,41.007018640112584,47.02511867157793,27846.853493226732,1433.9491685564553,5923.15879880318,3243.775499658156,14.781472072401629,NEAR BAY,355661.1505959236
-118.14224418726536,36.21720926873456,4.388636062144519,15313.18497992664,4067.1044804878698,34211.04734174494,2749.7706267080434,14.213733396622684,NEAR OCEAN,163525.53180957638
-114.59769758575042,34.76827797235052,28.23234109993595,32873.5942015212,3715.878113989652,29866.541581770514,5670.157548396715,3.3580375629429566,<1H OCEAN,314029.18732538837
-118.24525822124122,37.92350328593362,8.248993313466341,26381.111724093527,1202.2647482577152,17443.16099121342,4041.985382148174,13.19276697856103,INLAND,408160.9140890704
-120.11830073793477,41.123633456166914,1.5970371472761073,31850.065538753657,388.256545698081,21114.78005767299,390.33077795091833,10.715157727969428,NEAR BAY,263785.54102260974
-117.56711781557647,34.106621890056665,22.523747266509588,10879.297684659114,3928.731218826297,7956.455091427501,2794.887740427318,7.080775175200218,NEAR BAY,406984.1345144307
-119.41747109508484,38.229665835634826,16.04707609036197,27694.972180597404,4964.236058507733,19033.916102499967,1442.2298657673591,8.338859417708571,ISLAND,211947.16898954965
-118.54383210684065,38.315602200925206,25.786025183677754,10563.951263779363,3402.5855096221317,24324.86974885229,2819.356124370641,12.819202537245642,NEAR BAY,472442.0572236915
-114.58535191223476,39.33113022415281,30.43719422346209,37562.86104105276,1474.7952919523775,18032.300492445447,2733.337966466164,7.461956624756411,<1H OCEAN,290267.7982245955
-120.13897362199226,33.3156768512726,3.2306926877563154,25455.69851277191,4332.726326528034,34660.01011496119,3493.2866720856373,5.911506852024339,ISLAND,318176.5778566764
-114.38809436176086,39.158249646820884,7.2731680513110275,12981.822983413333,521.607117235805,21398.123943701674,2141.266171605158,7.652088648876794,NEAR BAY,64112.70596206478
-114.94649358043937,41.09032520665641,29.490762218971692,10781.935467966321,2872.477247507903,12985.96701958814,986.4584262861124,8.897382158508211,INLAND,126621.11170786741
-122.04208865210704,33.79683108870242,18.50153501180557,7638.681549695597,1062.7205628313327,27026.004510471488,3022.8128881051475,3.241625979786058,<1H OCEAN,334820.2462119701
-123.30638699124835,34.375433249238775,38.18784786502185,27786.249073831324,1199.7993728381819,5968.676517822727,4981.387103190226,13.563162088871366,INLAND,238941.66730202208
-122.99221998622573,41.713950940416396,34.26687407818892,8750.187088691097,1315.7083755791655,13459.89993227821,3984.409356177546,10.275710758029401,INLAND,278673.7057061786
-123.8177817434845,33.8097695270949,44.12582251248525,23812.940030567708,2514.209163728812,12145.522386364371,2030.8688276853698,9.68239930139359,ISLAND,78337.1339301652
-123.05557039244071,40.54385093369579,36.31713416013049,10586.871806960444,333.4251863269642,15114.95290748688,5613.202613530385,1.942695279619253,NEAR OCEAN,425360.8572846729
-117.16993226583644,36.922778564480346,22.926484946897556,26479.433853865157,2586.259572598209,27362.948568027634,5473.333219923844,9.26052210350258,ISLAND,403027.52103329776
-123.28811351539771,34.47231074403177,35.32129774211605,32597.959262164488,3326.586698798441,16947.60360662277,1256.8810479052086,2.253929602458139,<1H OCEAN,133409.28907483228
-120.81024369706239,40.707499012725116,15.044439887026344,31121.453675299836,3141.9295579961477,27791.1237159579,237.4660931370575,1.6411162903332863,<1H OCEAN,335448.2107658207
-115.55124689030545,36.453052550026655,16.62198843768885,30434.531534569407,2488.7138685193604,20178.382143185885,4448.110941396223,8.146007986814702,ISLAND,418241.84524442226
-123.76728064264174,37.148173539296906,41.23824315596046,7510.520782878698,5454.61380585182,11974.404004710465,4965.833957833571,6.340390243674177,NEAR OCEAN,338384.36138702
-115.85531517411064,35.59233369399766,23.76739533648069,3537.2211094867794,945.4781740408562,28349.826092690484,5807.21953114218,9.037748917265237,ISLAND,189679.14288313017
-121.181452252266,37.92950851434927,41.717397366435975,27958.55524183845,3287.5231378351496,8342.423600346547,5339.128528135776,1.7937214368299597,<1H OCEAN,345250.0177151752
-122.81835172378344,33.63523872585023,42.9435410570822,14735.151857346464,404.20716880064634,7855.731144053443,3603.6080744702826,6.749254411285246,NEAR OCEAN,144707.7864574455
-117.03262834635849,35.91081536651761,44.73567922072547,17294.984363681084,463.4407570275354,17659.08883314709,3180.7839829350723,3.0344073681547905,<1H OCEAN,193214.7487757394
-117.71057153220116,41.694123223352875,47.748397027901575,1247.9014135500558,3730.554157051449,9131.941060935225,168.01846652425516,14.81295124589969,NEAR OCEAN,158031.3438982304
-115.22527986472947,34.58133432701128,22.98024624617811,10384.538818103418,3679.5537433459485,321.0189621877176,1480.6920246218222,8.636678080310029,NEAR OCEAN,300616.296075593
-116.64928956196114,38.567366645412925,17.26220773437808,1348.988802170812,5707.3397999761255,22691.468562876158,2758.2288956458256,10.467834483642577,ISLAND,98701.99104449687
-115.96519069615151,35.25190064224695,30.692136076299807,35167.6725325047,3626.621018114816,17889.750470069514,3771.3948966013236,5.218565069897814,ISLAND,469989.6711567524
-121.17965427428693,39.734731256866006,19.929793595319005,9737.380535374781,6238.681841611122,15594.786953817162,3343.9537480771455,1.8737142643004903,ISLAND,200080.55914829005
-122.22560456220278,33.3087366071835,31.65478250681188,22294.372108581178,317.46781975114357,33843.99710609718,4456.073302100462,14.650127510361282,NEAR OCEAN,148536.55719761061
-116.49385248359141,41.698210450785446,36.98487899483506,1561.0948678038942,637.9519433900361,19993.25784115009,1679.3218183913582,4.6507560130561565,NEAR OCEAN,273447.41612082405
-115.93165260732736,36.537895413836395,36.10865594309898,26674.56195744371,287.3840343459087,30220.51492789509,3390.150693307187,6.645218685016826,<1H OCEAN,174649.0183046222
-114.09494857999327,34.36050463346464,20.10219723802619,12922.447775472247,1205.1142503176766,4883.33991647199,529.765318101362,9.923026864687337,INLAND,290706.8388721899
-119.87382323088573,32.734967473300124,9.509870286636394,35916.971639932715,3518.714451009966,19923.518590140582,2482.5794759756586,0.8581108164486136,ISLAND,206829.11740193845
-120.27981914207217,33.697579050875405,22.956996261572584,35524.951320983564,4196.573607096854,30379.68299670141,4501.214836894652,12.24875739250066,<1H OCEAN,109430.06484606836
-116.23587039258003,37.19773948556018,8.272301348177345,13012.974153233188,297.2579415083985,20409.952187524592,4160.711719720835,8.280383755414995,<1H OCEAN,169652.8589122679
-120.59196459746983,35.37003176431286,46.39494879437422,36038.63390582734,6148.86481310655,25131.342191910673,5943.8657802959015,4.534149212497921,NEAR BAY,247297.93023268634
-114.69242674396435,40.28883365882609,18.63975049763073,39846.31462460416,5474.232782850827,13023.408742723821,1668.0688648005482,1.3933157867408041,ISLAND,63631.95191583153
-115.41587248156988,36.30887523661806,8.877447108389513,33016.975733629675,1928.6845215389483,3238.45574774622,2989.637605744701,2.856227024379401,<1H OCEAN,396789.1371566429
-119.71005972624982,34.487142725876296,2.2978357551932946,33795.16416751365,502.6417589418153,16028.136628562119,1977.8529522302063,13.477990953374835,NEAR BAY,329821.0540656871
-116.49128932208502,38.1714498660403,33.936941700610696,9961.851426891379,1105.0960888506531,13808.595241187497,2644.1780812409893,10.44735124707042,ISLAND,320611.8232752594
-116.45457125915317,39.06777216885446,33.48201819019191,23068.942549512536,826.0117449935674,30347.50520271602,5141.84382908646,4.123574963734903,NEAR OCEAN,295722.4693472447
-122.96876131164068,33.6704190790095,18.370812495645875,2692.1020468667793,802.2212816638556,8542.103596429472,4105.570242055731,1.4512110917029282,NEAR BAY,315640.92754628084
-114.97447093320433,33.676192162883176,4.657306331230201,3798.5276369931453,3371.132414638605,33835.797761046175,5294.764706894142,10.513922029606226,NEAR OCEAN,470593.37871824927
-118.94747627552142,32.36671426933543,21.891073639656835,39955.706696107554,1598.7625287646085,33534.95977879795,1221.863138882987,8.799912026532594,INLAND,53856.14486483331
-115.73542533892258,39.3640201506564,16.872092248233074,13066.916698537585,2328.5500177229096,8669.36461257114,5240.293345930787,6.365533104644408,INLAND,71509.86934598717
-120.79950398969389,38.63804527621805,35.533152626485474,29927.86011412976,6431.7951616647115,12183.774285839785,359.51388279612814,5.772366013255925,INLAND,136172.03446886106
-115.04476771503799,36.74630875749814,31.894741722087208,32266.988790966603,4448.358303765815,31344.764263363355,5331.707083342478,3.64380700097207,INLAND,125285.62099691754
-120.10798321265837,40.44170448969197,19.594280138074538,34321.21479374715,6168.425355138462,33831.87786470108,1975.1136029849067,10.209363219794005,<1H OCEAN,131537.50676113222
-123.89162348519702,40.05670152950053,12.112520267004495,39905.13663949146,927.4750511602183,15522.038281953033,1888.2112128509848,14.574686403011123,INLAND,352374.74863189255
-114.94618023580736,37.85354364396752,51.389834273935186,9661.3764173042,2484.5244469368677,11236.9336062945,3073.019371615285,3.047871064633975,<1H OCEAN,256767.4854725744
-123.08713323213867,40.68271280513259,24.15408268100186,1615.952372734269,3606.2019895320204,18414.71218176422,5644.200436151667,9.1581909902248,<1H OCEAN,496300.4952506119
-120.80686362409585,34.05841210036768,36.10198602479209,16448.83833674745,499.85064421490836,24072.85891518162,287.6404067237508,6.650683308316655,ISLAND,152098.6616613252
-114.49938032949196,33.11919619397728,8.1682013464964,5204.96663181822,28.214196138098167,9573.787614578168,2114.033619449401,6.9769864652976405,<1H OCEAN,189873.5454623726
-114.49392853062444,34.6974961151699,25.765074682629287,898.9907147038808,4358.152735346167,25777.35169214369,5139.575360111331,4.185135561853309,<1H OCEAN,492908.3225607421
-118.26562111876714,32.570868560893146,2.40437271334274,14418.352232005162,4172.185039692528,1810.8525269410923,2376.930810135365,12.464455697090576,INLAND,424291.16336101113
-117.68162787830201,37.31169528001032,26.778211013432948,31349.962566507307,2670.716476187477,1728.1593632762822,1195.742228684805,7.536206260134996,<1H OCEAN,261409.64930533973
-119.5155447802168,41.36605692294961,50.16488776300282,22648.095287620385,3183.1968501321803,13521.910816978647,2549.3402938071395,8.379384856874829,NEAR OCEAN,299568.5984956954
-121.06789228301936,32.3934354066851,20.59454236227581,12512.494012435742,2700.9640608479904,12373.501302549039,2313.929456448524,4.919033235561224,INLAND,429430.0642937782
-120.71335454630083,33.221099140100264,2.9887966413204907,26174.371535697803,157.00878644693267,11049.215638204229,5492.581792598754,3.1362227521707715,NEAR BAY,266441.1107208476
-117.27481543922961,36.52199028283435,2.57874533688652,9282.263175991811,2180.580068807288,17187.218634123845,4571.84432008284,1.745700628940897,INLAND,142710.67561193794
-116.4762547056232,41.338750175279046,20.787324757290342,577.2290799912569,1151.8575778269867,11227.713180158058,3031.188218908294,10.85472754341128,<1H OCEAN,422800.04234947346
-116.08420956274152,35.161561049767506,9.161271759622895,30574.606750684223,640.6588049697955,6731.4503726278135,5930.235029762705,3.3453970844739063,NEAR OCEAN,291997.62107403955
-116.10381857205446,37.07234808688392,2.1909569127374815,24950.475908390636,6218.726099846885,10833.505809453765,2792.199910124264,10.506092635737566,INLAND,118869.16872371959
-123.08793896951309,32.41572859050392,39.566894311459016,30492.5803747894,3896.2388530490343,34121.72483553979,350.3687470908311,6.160458467680831,NEAR OCEAN,277513.6240329789
-119.05579695297419,33.48343200962089,24.384673452976426,1559.4427914732491,4736.537191253681,14390.736254568717,1574.3836565680945,6.528734614349946,NEAR BAY,235941.52126858645
-123.42441239983356,41.86630122958847,15.751483370605381,33485.11087397043,2050.5489674864975,15566.613051711176,2616.9868108356563,7.30307369334519,NEAR BAY,444579.1393467911
-118.50471117676264,41.651186964360456,46.904242333840514,24781.80894905206,2556.063194581605,20180.345013320046,942.2588422525745,5.831773367849376,ISLAND,106724.94411231653
-119.58469498626623,32.049399809344095,6.923086970226806,22536.68723780418,1540.7690363348058,34416.97687219269,5685.443192817934,1.9589896697275562,ISLAND,443844.4120016115
-115.122958172417,41.518117854232386,49.75186027672128,24985.312696485034,631.1798956042954,8458.319871422398,4601.3265380088205,4.989661245041264,INLAND,280494.9575646281
-120.49084987447921,38.391199378155,17.012302586244992,34577.601008240825,1164.526611732853,23845.830022303588,1610.454915366208,10.124148230062108,ISLAND,231963.99349151645
-122.82932983572394,40.679182945200225,46.30858728774274,23478.286389343164,5184.043780381861,25060.31631987972,3545.2363965739773,10.153873821298628,NEAR OCEAN,122885.23298132315
-122.57008317947164,36.54739855633859,31.75008670045254,23238.853294767396,4404.370187889359,21257.532614506927,4328.973493500323,4.650252454979919,ISLAND,365368.0831874057
-116.38489368282528,37.1559602857925,43.16207534681586,39627.1849243165,3555.4907650296145,3102.9761522636327,5647.732294511881,7.171488085086476,NEAR OCEAN,467063.0190995182
-117.81781936683738,36.8884658025692,51.18467132373368,30269.693222408583,3088.6090837611255,23691.499037137695,5289.930459703289,3.3049848061730933,ISLAND,218919.80925469392
-122.9887732387721,38.66864257546104,15.708677328756032,17692.86763043451,5995.900409481153,2246.122602133033,3091.638164603144,3.5503951821826187,ISLAND,158713.25030187506
-123.15893193885003,33.39651254756313,50.017909755787244,28296.465207317044,473.70442561356595,20866.204306297743,4648.141066138312,0.8341827818958074,ISLAND,299690.1126496206
-116.9903086854088,32.29973589872678,20.86357664002344,15570.440406728156,1824.6246852332158,25886.12245922933,3373.3063782116824,13.502824973662296,<1H OCEAN,408283.6767952416
-123.27236993635806,35.07929941591191,20.661107141583038,9156.560748414993,2275.2461103560704,7386.313262026405,3316.670636383195,3.55524664358614,<1H OCEAN,51695.46254773987
-115.78139940709644,39.04680762736647,18.35974231697979,23874.8813717566,5085.985353570908,29457.245397974464,689.3370080708132,3.7992412155787183,ISLAND,334119.8463779431
-116.93757772843503,34.01853452122948,28.611787974726845,37127.42756036183,6451.352516432652,1065.2921322385503,757.6998104388963,4.5542207733544116,NEAR OCEAN,318432.2003143839
-123.186512193581,38.73432433324918,8.861397202102843,37165.72252157848,1565.1176754067378,29533.918789449737,3177.672156519722,2.3474170395837204,INLAND,193168.483611872
-123.15162285914808,41.6991204610727,29.23928575325857,13677.527313663402,5683.123364556887,16113.13578534485,1613.9004083290606,9.76931180612976,NEAR BAY,253140.35162223666
-114.13360421498825,32.93900715789418,28.626945432910205,21108.043293935356,5399.217320046211,7617.925133787762,127.20037786035132,1.5895728210750053,<1H OCEAN,161133.4508728194
-120.25729204243879,38.72602118225126,39.85699244284837,8467.012670997308,1461.0484272738413,4684.833740353898,4337.312384197374,2.4459351817320787,ISLAND,405448.5820783293
-120.29357852933109,36.43750219304571,43.51614805881686,39825.25311773634,2596.2624387147475,33365.890943880295,195.8870935442996,9.848972535556346,NEAR BAY,335540.72001474845
-115.87200432742497,40.68142254377506,23.462508865933625,39244.75407890169,2663.4639775320816,2546.077568577741,3572.065769783223,5.42507899698092,<1H OCEAN,289720.22991754336
-114.52751422616141,33.77149789447386,16.418995716926183,25981.05817043848,6358.456124754102,6970.672417497591,3235.623570969759,10.765243487167242,INLAND,226636.78928802224
-114.13998936177128,38.926259522261645,14.226079763171818,32176.95355897958,1176.6164670614603,12175.73869311431,5812.919328776249,8.582658797717059,NEAR OCEAN,181122.97370932947
-116.46621814741059,40.381152896481105,10.925815671948468,28604.57625102543,5194.727654209978,21709.35900909233,2905.7946229465024,4.212307009391939,ISLAND,420231.41871954413
-120.23740414469084,41.44614219474023,3.940026692150269,23727.14244514065,2172.9184494110414,19069.403581407616,382.5450168304064,9.937005282095257,INLAND,253133.45169510605
-123.16499283301332,38.832480282896455,18.46484692057038,2135.81318356193,4750.926377199266,4400.145303953753,3310.5761188709635,2.1859683642467695,<1H OCEAN,275651.3389287527
-116.22853084072563,36.971747640084274,14.782632298669945,18191.664173421337,2730.6515169175127,10142.610246886297,5046.735927525992,8.27795055466044,ISLAND,284372.92874333373
-118.41595750264194,38.17847240201214,50.28728667918678,26992.102514092086,3759.7601004943936,8358.595732697584,5981.098856404358,6.838647523153003,NEAR BAY,251765.1209442094
-119.75777990753024,40.68904984478718,29.44315013875224,27101.90949211962,5412.143914846526,7476.359278598477,2582.628698960746,4.384166950852891,NEAR OCEAN,165239.7918072907
-114.93645614905265,37.7060974663883,18.711128990555885,14926.158491658498,5227.272006830263,14391.818343790106,1922.4721562379582,9.258072467222751,<1H OCEAN,104153.1981093734
-122.88802517693848,32.303870596968366,30.603847650678496,37667.79608234791,5631.884269824512,24641.988746350216,5440.013128415041,13.134337088934096,NEAR OCEAN,94341.77022548331
-119.07374895709141,41.30948695506978,8.099031768630471,6695.946575406767,388.452997414939,7613.200268806606,1148.261532327652,14.984118146564612,ISLAND,390858.1355033099
-123.88646355232581,38.89526751031561,23.646231209312347,20015.377129729994,4498.636544205302,12835.660752965241,3692.9580612825266,9.312560146779655,INLAND,150587.5200356801
-119.31339358005874,38.76513385777247,32.93795039247426,27635.97729407981,910.7779613147369,13683.937187160156,2434.8808306615056,6.368235177772967,NEAR OCEAN,75052.76672928901
-123.43696724318163,34.15675152397717,25.93378942141502,27886.037964060586,2703.404873551653,34176.04916065105,247.45310736837615,3.765502953134923,NEAR BAY,408882.8330131487
-122.81182083731927,38.58885470232657,21.490718833370536,25946.260992839085,3566.2761094404204,33413.45849169677,2084.383557359881,4.22789329622912,<1H OCEAN,119327.74378729159
-122.82473753222895,35.938644056541584,51.68626783388461,11012.977961647503,2618.403911369653,28005.4149835744,1592.1059064935448,7.4520971831716025,NEAR BAY,331315.74128000933
-117.50789697883937,38.51232977041492,45.89605286959528,6249.9503343275055,3377.9562810437455,8460.337251909023,4116.860832506977,5.8255266685702844,NEAR OCEAN,202389.47215153844
-116.53955120734577,33.06593030307991,32.793703866131445,25438.34119241478,6477.424480882226,2384.101881266164,5692.794195653817,13.750310578061692,INLAND,106916.11551108926
-118.1663123490284,38.57845304603036,30.03824542029642,23972.88604134523,879.7773218198429,11093.694107808704,1609.015077084448,5.840284281007788,INLAND,236516.44066446196
-114.37827451525459,41.99413725770667,32.653684471053786,7175.881699549061,4390.78883864143,9340.008846535779,4868.984168970939,5.914946571608815,NEAR BAY,56663.98750968131
-120.25129420476296,32.48212038860556,11.266917498944096,28206.155544531393,2574.6102805401133,17708.885227723345,333.10354181351875,6.061250430292666,ISLAND,428470.2421306521
-121.1428791371814,41.771741842213174,21.15202490648025,18207.96932536279,865.4306830987298,27221.143668642555,3229.1879392288392,12.630993050331043,ISLAND,281074.08260383573
-115.3140087181054,36.06907960722871,3.0124361774358652,26711.08814294291,1032.6302251696377,30041.727891943396,424.2298321956576,9.936430652280077,INLAND,112622.00490858282
-121.76404161480548,40.70753450337259,25.25284791182816,33495.00845664649,6170.325917490264,29570.708397111564,5604.263913792705,9.405448329623944,NEAR BAY,156641.1432750431
-114.3677746055939,39.82385484058273,28.69425378184082,6790.797686219773,5717.530127129741,12590.565616123702,4598.341332063784,5.345073824566001,NEAR BAY,251588.836462337
-123.87845525310183,37.67016260986668,12.61523654126369,767.7564301374734,5895.865700737227,24054.14031809352,3948.0415173163497,12.359610564070373,NEAR BAY,134991.2222669969
-114.3012117329236,39.38449209251326,50.1654712054412,31164.54525065868,6444.971510102185,10951.258410755128,4943.554393366361,1.0562759896576663,NEAR OCEAN,170869.62267548864
-123.56840088049424,40.78515561301348,47.38218515779934,24388.677611254334,1354.8417196653581,2134.5112966016895,3885.4712536254087,13.126558998902642,ISLAND,290473.5039058684
-115.08856886301929,36.04140321651033,37.8293050082512,27986.183505745623,2311.0002535290373,24555.67960030617,5813.697438648573,7.934873547011979,ISLAND,424674.0558672735
-118.722988909137,35.27033161563239,28.20271806703349,33526.522689595724,4350.254475481709,346.93485728486525,4284.033729240764,6.274628405519486,NEAR OCEAN,230827.85856046434
-114.070352038807,38.67593385563585,45.36842714203193,32112.83177111037,3145.2327065543464,14323.163013284724,5548.026998883898,7.708925570406443,<1H OCEAN,372638.8730990967
-123.26203435264601,40.07845941941258,7.6632695349966085,38436.884036859126,2720.1135774257896,11530.286287764744,3103.2742201718174,10.17752519274055,NEAR OCEAN,444507.8960572918
-118.46145715598679,39.62285134776616,41.31599950801913,21438.331283927026,2326.415309432019,24269.133715544278,703.2694134781941,0.6850986845095117,NEAR BAY,147335.4231332729
-114.30697464380901,39.978136488586344,7.365861512309263,19540.848315130894,3859.980327000496,26819.29281019498,3169.5381508166797,13.137501918644592,NEAR OCEAN,413236.386680972
-118.7690215582985,36.35583314812933,41.504743790019674,16076.684221229421,3741.781692731893,10645.39997508702,762.1100955504967,6.977723117015196,NEAR BAY,390830.9892489623
-117.70601361864738,40.178342161750216,15.064145980819205,6149.334331682493,1050.3144635834963,28407.510624526538,3555.3683815792538,5.473014535651133,INLAND,210621.78407666076
-117.04251311015383,33.202090553706086,45.731619631927636,22905.144100815134,3066.8372040323356,10289.204867391167,2895.47587010545,2.504560701693828,NEAR BAY,495283.9817753902
-119.45458935232227,37.444890979608495,49.14614678509529,11081.9469479905,3598.0130735878142,15623.083620449683,3735.8298115988573,6.872247928197411,ISLAND,168157.56714618066
-117.72441919915937,32.05758660498122,8.588594439660898,36852.45787349459,3707.294814815307,25446.467389913647,61.27183934793473,7.696680183623493,NEAR OCEAN,164661.469714263
-118.156856880769,35.245858299002705,24.59645585833507,23328.465789475347,1366.4866467373743,24253.129262179926,1169.8481094405292,6.352877070155428,NEAR BAY,397516.62409393897
-114.98841989509012,35.66461534871398,51.03035628629694,23714.42153996339,4825.021778247612,34557.934425510066,2948.4912610408733,10.340571360490008,<1H OCEAN,245595.7931229879
-123.54553619658542,35.96172691609255,25.653779234630477,14198.276585758647,164.76891724213155,7882.960364484968,5703.07086597322,6.602999667008777,INLAND,198857.74765146946
-121.19036810407769,38.954672066898624,45.0409236482418,2081.470100404344,2307.052229175014,23182.140020144765,2302.2706330905953,14.440554878775313,<1H OCEAN,130398.26240259633
-114.4958851592344,35.885581012703454,31.025307628697313,1271.687127388799,5071.602002833082,21340.03774392738,2546.8077842957546,9.189524008442081,<1H OCEAN,394399.59392054484
-115.09736216109084,36.48693622622531,20.141825303899694,16934.559095839595,3665.74009393906,32028.700611787575,4288.4618379507265,12.20843006695268,<1H OCEAN,403844.8127612347
-119.44343247214287,34.37544130874328,15.574961331819381,3384.4459931333195,1698.2946488880807,5475.205871145692,3623.152750959422,2.085660595087443,INLAND,304953.8014535632
-117.79867402198464,35.7325179162934,11.364377645390451,24274.664527694484,4517.500322610467,26313.68033105189,1794.257974439901,6.260723747715633,INLAND,480791.1259361178
-121.22618817018868,34.272696272631514,39.851707760262556,35239.158279575015,3688.473746070321,19890.696763558084,2465.4875570089994,5.384291670983714,INLAND,193173.47169019442
-122.11878840276239,32.731959237684435,20.713565847974422,35316.826831115846,5175.787217857061,9615.481444967325,1306.9810933445374,8.75749462798058,INLAND,148828.57046570175
-119.36301595060019,38.03448593381378,27.07504857223831,26362.49831446903,4777.928685047662,16606.79869040865,5796.162733322121,12.986146040890672,<1H OCEAN,354860.04602050787
-120.46647771973947,38.68212798555016,26.108599480060278,8450.850795254295,3966.091385313489,11684.179567651714,784.675654962601,1.6359041575490967,ISLAND,391283.8883598671
-118.16343888149127,38.19490346009614,30.441230490889694,34520.14726069217,3173.6667118449805,20277.231157387767,2231.6488706139503,1.5523345716483063,ISLAND,151207.68674832006
-123.22265363035015,36.63494043800572,45.144434426852165,35443.9652256577,866.5506347132347,31115.35437668086,156.00799434784713,12.829606768285183,INLAND,84474.84391750096
-114.25605192333833,35.7978578017923,51.0177065227549,7867.750090948442,1699.403283237109,19926.966539473833,1331.4551721093449,3.586326247556183,NEAR OCEAN,414732.4189638674
-114.13789255520398,40.633336495718254,21.786794637264663,29497.568578655548,2724.727474488137,22111.389474175463,4683.04635914255,10.196922189522299,NEAR BAY,489425.8881407056
-117.01838285980254,37.19081785136218,43.20346502742146,11462.208917987064,3895.84606625452,18157.618405473488,1207.850218500988,8.371732919231675,NEAR OCEAN,340102.5287325279
-118.6390363365588,36.79181877629731,39.9909175273906,32106.00721349248,3339.587351044266,1793.6392290723202,481.3003517712646,12.576957125864828,NEAR OCEAN,175040.10506475237
-120.90472383713673,32.25642065806436,30.249976524234235,39889.5215203443,1873.911234210982,8152.35091499267,2847.244625887295,2.3137891926278513,NEAR OCEAN,498502.6738487564
-115.86204980293051,35.41247827626157,49.75840432420859,1202.9801611650537,43.01186127532887,17221.5845249346,60.80543917237645,2.3818530029778637,ISLAND,451969.98632018483
-117.15268827446121,35.80195618785857,11.224200291948542,35894.839899905695,3226.05870313339,10860.304225213433,509.5121604035727,8.57386622403546,NEAR BAY,281021.2908261323
-122.37383060655108,35.98822780896901,6.572474725790692,24905.976082879126,1857.2832996660177,6364.180630848514,4845.947591508288,14.222490473696379,NEAR OCEAN,421394.5781788252
-114.89072815506158,37.80172369227332,44.55206031472653,38935.358001354514,4775.219346317767,17646.137068619588,4629.068595812779,6.517467496375937,INLAND,417119.2354683351
-115.7746275707683,37.33602546726878,23.396640648321164,18601.450682022052,156.6267779928722,11300.374341294419,5490.917783608971,5.240660453693077,ISLAND,470659.53635307477
-114.50200086708077,38.079050927934446,44.19541156456008,33895.82244699381,3801.7959456763347,9035.993188139995,5127.238100028587,9.296995186369344,INLAND,428415.72969805705
-116.7428049161164,39.648832615421284,46.54760046496616,2497.6379557938926,6119.641069551919,16241.097654161007,4099.370203875669,13.991504707902951,INLAND,339655.65618072404
-117.8658480406421,40.12985738716094,4.185337274572643,13412.491445031672,1134.4858269576353,4667.549180101813,314.94481094667634,12.635453576247043,NEAR OCEAN,324186.6735304283
